;;;0,312;0,752
;;;0,313;0,752
;;;0,314;0,752
;;;0,315;0,752
;;;0,316;0,752
;;;0,317;0,752
;;;0,318;0,76
;;;0,319;0,76
;;;0,32;0,76
;;;0,321;0,76
;;;0,322;0,76
;;;0,323;0,76
;;;0,324;0,76
;;;0,325;0,76
;;;0,326;0,76
;;;0,327;0,768
;;;0,328;0,768
;;;0,329;0,768
;;;0,33;0,768
;;;0,331;0,768
;;;0,332;0,768
;;;0,333;0,776
;;;0,334;0,768
;;;0,335;0,768
;;;0,336;0,768
;;;0,337;0,776
;;;0,338;0,776
;;;0,339;0,776
;;;0,34;0,776
;;;0,341;0,776
;;;0,342;0,776
;;;0,343;0,776
;;;0,344;0,784
;;;0,345;0,776
;;;0,346;0,784
;;;0,347;0,784
;;;0,348;0,784
;;;0,349;0,792
;;;0,35;0,784
;;;0,351;0,784
;;;0,352;0,784
;;;0,353;0,792
;;;0,354;0,792
;;;0,355;0,792
;;;0,356;0,792
;;;0,357;0,792
;;;0,358;0,792
;;;0,359;0,792
;;;0,36;0,8
;;;0,361;0,792
;;;0,362;0,8
;;;0,363;0,8
;;;0,364;0,8
;;;0,365;0,792
;;;0,366;0,8
;;;0,367;0,8
;;;0,368;0,8
;;;0,369;0,808
;;;0,37;0,8
;;;0,371;0,808
;;;0,372;0,808
;;;0,373;0,808
;;;0,374;0,808
;;;0,375;0,808
;;;0,376;0,808
;;;0,377;0,808
;;;0,378;0,808
;;;0,379;0,808
;;;0,38;0,816
;;;0,381;0,816
;;;0,382;0,816
;;;0,383;0,816
;;;0,384;0,816
;;;0,385;0,816
;;;0,386;0,816
;;;0,387;0,816
;;;0,388;0,816
;;;0,389;0,816
;;;0,39;0,816
;;;0,391;0,824
;;;0,392;0,824
;;;0,393;0,824
;;;0,394;0,824
;;;0,395;0,824
;;;0,396;0,824
;;;0,397;0,824
;;;0,398;0,832
;;;0,399;0,832
;;;0,4;0,824
;;;0,401;0,832
;;;0,402;0,832
;;;0,403;0,832
;;;0,404;0,832
;;;0,405;0,832
;;;0,406;0,832
;;;0,407;0,832
;;;0,408;0,832
;;;0,409;0,832
;;;0,41;0,832
;;;0,411;0,832
;;;0,412;0,84
;;;0,413;0,84
;;;0,414;0,84
;;;0,415;0,84
;;;0,416;0,84
;;;0,417;0,84
;;;0,418;0,848
;;;0,419;0,84
;;;0,42;0,848
;;;0,421;0,848
;;;0,422;0,848
;;;0,423;0,848
;;;0,424;0,848
;;;0,425;0,848
;;;0,426;0,848
;;;0,427;0,848
;;;0,428;0,848
;;;0,429;0,848
;;;0,43;0,848
;;;0,431;0,856
;;;0,432;0,848
;;;0,433;0,856
;;;0,434;0,856
;;;0,435;0,856
;;;0,436;0,856
;;;0,437;0,848
;;;0,438;0,856
;;;0,439;0,856
;;;0,44;0,856
;;;0,441;0,856
;;;0,442;0,856
;;;0,443;0,856
;;;0,444;0,856
;;;0,445;0,856
;;;0,446;0,856
;;;0,447;0,864
;;;0,448;0,864
;;;0,449;0,864
;;;0,45;0,864
;;;0,451;0,864
;;;0,452;0,864
;;;0,453;0,864
;;;0,454;0,864
;;;0,455;0,864
;;;0,456;0,872
;;;0,457;0,872
;;;0,458;0,872
;;;0,459;0,872
;;;0,46;0,872
;;;0,461;0,872
;;;0,462;0,864
;;;0,463;0,872
;;;0,464;0,872
;;;0,465;0,872
;;;0,466;0,872
;;;0,467;0,872
;;;0,468;0,872
;;;0,469;0,872
;;;0,47;0,872
;;;0,471;0,872
;;;0,472;0,872
;;;0,473;0,88
;;;0,474;0,88
;;;0,475;0,872
;;;0,476;0,872
;;;0,477;0,88
;;;0,478;0,88
;;;0,479;0,872
;;;0,48;0,88
;;;0,481;0,88
;;;0,482;0,88
;;;0,483;0,88
;;;0,484;0,88
;;;0,485;0,88
;;;0,486;0,888
;;;0,487;0,888
;;;0,488;0,888
;;;0,489;0,888
;;;0,49;0,888
;;;0,491;0,888
;;;0,492;0,888
;;;0,493;0,888
;;;0,494;0,888
;;;0,495;0,888
;;;0,496;0,888
;;;0,497;0,888
;;;0,498;0,888
;;;0,499;0,888
;;;0,5;0,888
;;;0,501;0,888
;;;0,502;0,888
;;;0,503;0,896
;;;0,504;0,888
;;;0,505;0,896
;;;0,506;0,896
;;;0,507;0,896
;;;0,508;0,896
;;;0,509;0,896
;;;0,51;0,896
;;;0,511;0,896
;;;0,512;0,896
;;;0,513;0,896
;;;0,514;0,896
;;;0,515;0,896
;;;0,516;0,896
;;;0,517;0,896
;;;0,518;0,896
;;;0,519;0,896
;;;0,52;0,896
;;;0,521;0,904
;;;0,522;0,896
;;;0,523;0,904
;;;0,524;0,896
;;;0,525;0,904
;;;0,526;0,904
;;;0,527;0,904
;;;0,528;0,904
;;;0,529;0,904
;;;0,53;0,904
;;;0,531;0,904
;;;0,532;0,904
;;;0,533;0,904
;;;0,534;0,904
;;;0,535;0,904
;;;0,536;0,904
;;;0,537;0,912
;;;0,538;0,904
;;;0,539;0,912
;;;0,54;0,904
;;;0,541;0,912
;;;0,542;0,912
;;;0,543;0,904
;;;0,544;0,904
;;;0,545;0,912
;;;0,546;0,904
;;;0,547;0,912
;;;0,548;0,912
;;;0,549;0,912
;;;0,55;0,912
;;;0,551;0,912
;;;0,552;0,912
;;;0,553;0,912
;;;0,554;0,912
;;;0,555;0,912
;;;0,556;0,92
;;;0,557;0,912
;;;0,558;0,92
;;;0,559;0,92
;;;0,56;0,912
;;;0,561;0,912
;;;0,562;0,912
;;;0,563;0,92
;;;0,564;0,92
;;;0,565;0,92
;;;0,566;0,92
;;;0,567;0,92
;;;0,568;0,92
;;;0,569;0,92
;;;0,57;0,92
;;;0,571;0,92
;;;0,572;0,92
;;;0,573;0,92
;;;0,574;0,92
;;;0,575;0,92
;;;0,576;0,92
;;;0,577;0,92
;;;0,578;0,92
;;;0,579;0,92
;;;0,58;0,92
;;;0,581;0,928
;;;0,582;0,92
;;;0,583;0,928
;;;0,584;0,92
;;;0,585;0,928
;;;0,586;0,92
;;;0,587;0,928
;;;0,588;0,928
;;;0,589;0,928
;;;0,59;0,928
;;;0,591;0,928
;;;0,592;0,928
;;;0,593;0,928
;;;0,594;0,928
;;;0,595;0,928
;;;0,596;0,928
;;;0,597;0,928
;;;0,598;0,928
;;;0,599;0,928
;;;0,6;0,928
;;;0,601;0,928
;;;0,602;0,928
;;;0,603;0,928
;;;0,604;0,928
;;;0,605;0,928
;;;0,606;0,928
;;;0,607;0,936
;;;0,608;0,928
;;;0,609;0,928
;;;0,61;0,936
;;;0,611;0,936
;;;0,612;0,928
;;;0,613;0,928
;;;0,614;0,928
;;;0,615;0,928
;;;0,616;0,936
;;;0,617;0,936
;;;0,618;0,936
;;;0,619;0,936
;;;0,62;0,936
;;;0,621;0,936
;;;0,622;0,936
;;;0,623;0,936
;;;0,624;0,936
;;;0,625;0,936
;;;0,626;0,936
;;;0,627;0,936
;;;0,628;0,936
;;;0,629;0,936
;;;0,63;0,936
;;;0,631;0,936
;;;0,632;0,936
;;;0,633;0,936
;;;0,634;0,936
;;;0,635;0,936
;;;0,636;0,936
;;;0,637;0,936
;;;0,638;0,936
;;;0,639;0,936
;;;0,64;0,944
;;;0,641;0,944
;;;0,642;0,936
;;;0,643;0,944
;;;0,644;0,944
;;;0,645;0,944
;;;0,646;0,944
;;;0,647;0,944
;;;0,648;0,944
;;;0,649;0,944
;;;0,65;0,944
;;;0,651;0,944
;;;0,652;0,944
;;;0,653;0,944
;;;0,654;0,944
;;;0,655;0,944
;;;0,656;0,944
;;;0,657;0,944
;;;0,658;0,944
;;;0,659;0,944
;;;0,66;0,944
;;;0,661;0,944
;;;0,662;0,944
;;;0,663;0,944
;;;0,664;0,952
;;;0,665;0,944
;;;0,666;0,944
;;;0,667;0,944
;;;0,668;0,944
;;;0,669;0,944
;;;0,67;0,944
;;;0,671;0,944
;;;0,672;0,952
;;;0,673;0,952
;;;0,674;0,952
;;;0,675;0,952
;;;0,676;0,944
;;;0,677;0,952
;;;0,678;0,952
;;;0,679;0,944
;;;0,68;0,944
;;;0,681;0,944
;;;0,682;0,952
;;;0,683;0,952
;;;0,684;0,952
;;;0,685;0,952
;;;0,686;0,952
;;;0,687;0,952
;;;0,688;0,952
;;;0,689;0,952
;;;0,69;0,952
;;;0,691;0,952
;;;0,692;0,952
;;;0,693;0,952
;;;0,694;0,952
;;;0,695;0,952
;;;0,696;0,952
;;;0,697;0,952
;;;0,698;0,952
;;;0,699;0,952
;;;0,7;0,96
;;;0,701;0,952
;;;0,702;0,952
;;;0,703;0,96
;;;0,704;0,952
;;;0,705;0,96
;;;0,706;0,952
;;;0,707;0,952
;;;0,708;0,952
;;;0,709;0,952
;;;0,71;0,96
;;;0,711;0,96
;;;0,712;0,96
;;;0,713;0,952
;;;0,714;0,952
;;;0,715;0,96
;;;0,716;0,96
;;;0,717;0,952
;;;0,718;0,96
;;;0,719;0,96
;;;0,72;0,96
;;;0,721;0,96
;;;0,722;0,952
;;;0,723;0,96
;;;0,724;0,96
;;;0,725;0,96
;;;0,726;0,96
;;;0,727;0,96
;;;0,728;0,96
;;;0,729;0,96
;;;0,73;0,96
;;;0,731;0,96
;;;0,732;0,96
;;;0,733;0,96
;;;0,734;0,96
;;;0,735;0,96
;;;0,736;0,96
;;;0,737;0,96
;;;0,738;0,96
;;;0,739;0,96
;;;0,74;0,96
;;;0,741;0,96
;;;0,742;0,96
;;;0,743;0,96
;;;0,744;0,96
;;;0,745;0,96
;;;0,746;0,968
;;;0,747;0,96
;;;0,748;0,96
;;;0,749;0,968
;;;0,75;0,96
;;;0,751;0,96
;;;0,752;0,968
;;;0,753;0,96
;;;0,754;0,96
;;;0,755;0,96
;;;0,756;0,968
;;;0,757;0,96
;;;0,758;0,968
;;;0,759;0,96
;;;0,76;0,968
;;;0,761;0,968
;;;0,762;0,968
;;;0,763;0,968
;;;0,764;0,968
;;;0,765;0,968
;;;0,766;0,968
;;;0,767;0,968
;;;0,768;0,968
;;;0,769;0,96
;;;0,77;0,968
;;;0,771;0,968
;;;0,772;0,96
;;;0,773;0,968
;;;0,774;0,968
;;;0,775;0,968
;;;0,776;0,968
;;;0,777;0,968
;;;0,778;0,968
;;;0,779;0,968
;;;0,78;0,968
;;;0,781;0,968
;;;0,782;0,968
;;;0,783;0,968
;;;0,784;0,968
;;;0,785;0,968
;;;0,786;0,968
;;;0,787;0,968
;;;0,788;0,976
;;;0,789;0,968
;;;0,79;0,968
;;;0,791;0,968
;;;0,792;0,968
;;;0,793;0,976
;;;0,794;0,968
;;;0,795;0,976
;;;0,796;0,968
;;;0,797;0,968
;;;0,798;0,968
;;;0,799;0,968
;;;0,8;0,968
;;;0,801;0,968
;;;0,802;0,976
;;;0,803;0,968
;;;0,804;0,976
;;;0,805;0,976
;;;0,806;0,968
;;;0,807;0,968
;;;0,808;0,976
;;;0,809;0,976
;;;0,81;0,968
;;;0,811;0,968
;;;0,812;0,976
;;;0,813;0,976
;;;0,814;0,976
;;;0,815;0,968
;;;0,816;0,976
;;;0,817;0,976
;;;0,818;0,976
;;;0,819;0,976
;;;0,82;0,976
;;;0,821;0,976
;;;0,822;0,968
;;;0,823;0,968
;;;0,824;0,976
;;;0,825;0,976
;;;0,826;0,976
;;;0,827;0,976
;;;0,828;0,976
;;;0,829;0,976
;;;0,83;0,976
;;;0,831;0,976
;;;0,832;0,976
;;;0,833;0,976
;;;0,834;0,976
;;;0,835;0,976
;;;0,836;0,976
;;;0,837;0,976
;;;0,838;0,976
;;;0,839;0,976
;;;0,84;0,976
;;;0,841;0,976
;;;0,842;0,976
;;;0,843;0,976
;;;0,844;0,976
;;;0,845;0,976
;;;0,846;0,976
;;;0,847;0,976
;;;0,848;0,976
;;;0,849;0,976
;;;0,85;0,976
;;;0,851;0,976
;;;0,852;0,976
;;;0,853;0,976
;;;0,854;0,976
;;;0,855;0,976
;;;0,856;0,976
;;;0,857;0,976
;;;0,858;0,976
;;;0,859;0,976
;;;0,86;0,976
;;;0,861;0,976
;;;0,862;0,976
;;;0,863;0,976
;;;0,864;0,976
;;;0,865;0,976
;;;0,866;0,976
;;;0,867;0,976
;;;0,868;0,976
;;;0,869;0,976
;;;0,87;0,976
;;;0,871;0,976
;;;0,872;0,976
;;;0,873;0,976
;;;0,874;0,976
;;;0,875;0,976
;;;0,876;0,976
;;;0,877;0,984
;;;0,878;0,984
;;;0,879;0,984
;;;0,88;0,976
;;;0,881;0,976
;;;0,882;0,976
;;;0,883;0,976
;;;0,884;0,984
;;;0,885;0,984
;;;0,886;0,976
;;;0,887;0,984
;;;0,888;0,976
;;;0,889;0,976
;;;0,89;0,984
;;;0,891;0,984
;;;0,892;0,984
;;;0,893;0,976
;;;0,894;0,984
;;;0,895;0,984
;;;0,896;0,984
;;;0,897;0,984
;;;0,898;0,976
;;;0,899;0,984
;;;0,9;0,984
;;;0,901;0,984
;;;0,902;0,984
;;;0,903;0,984
;;;0,904;0,984
;;;0,905;0,984
;;;0,906;0,984
;;;0,907;0,984
;;;0,908;0,984
;;;0,909;0,984
;;;0,91;0,984
;;;0,911;0,984
;;;0,912;0,984
;;;0,913;0,984
;;;0,914;0,984
;;;0,915;0,984
;;;0,916;0,984
;;;0,917;0,984
;;;0,918;0,984
;;;0,919;0,984
;;;0,92;0,984
;;;0,921;0,984
;;;0,922;0,984
;;;0,923;0,984
;;;0,924;0,984
;;;0,925;0,984
;;;0,926;0,984
;;;0,927;0,984
;;;0,928;0,984
;;;0,929;0,984
;;;0,93;0,984
;;;0,931;0,984
;;;0,932;0,984
;;;0,933;0,984
;;;0,934;0,984
;;;0,935;0,984
;;;0,936;0,984
;;;0,937;0,984
;;;0,938;0,984
;;;0,939;0,984
;;;0,94;0,984
;;;0,941;0,984
;;;0,942;0,984
;;;0,943;0,984
;;;0,944;0,992
;;;0,945;0,984
;;;0,946;0,984
;;;0,947;0,984
;;;0,948;0,992
;;;0,949;0,984
;;;0,95;0,984
;;;0,951;0,984
;;;0,952;0,984
;;;0,953;0,984
;;;0,954;0,984
;;;0,955;0,984
;;;0,956;0,992
;;;0,957;0,984
;;;0,958;0,984
;;;0,959;0,984
;;;0,96;0,992
;;;0,961;0,984
;;;0,962;0,984
;;;0,963;0,992
;;;0,964;0,992
;;;0,965;0,984
;;;0,966;0,992
;;;0,967;0,992
;;;0,968;0,984
;;;0,969;0,992
;;;0,97;0,984
;;;0,971;0,992
;;;0,972;0,984
;;;0,973;0,992
;;;0,974;0,984
;;;0,975;0,984
;;;0,976;0,992
;;;0,977;0,992
;;;0,978;0,984
;;;0,979;0,992
;;;0,98;0,992
;;;0,981;0,992
;;;0,982;0,984
;;;0,983;0,984
;;;0,984;0,992
;;;0,985;0,992
;;;0,986;0,984
;;;0,987;0,992
;;;0,988;0,992
;;;0,989;0,984
;;;0,99;0,992
;;;0,991;0,992
;;;0,992;0,992
;;;0,993;0,992
;;;0,994;0,992
;;;0,995;0,992
;;;0,996;0,992
;;;0,997;0,992
;;;0,998;0,992
;;;0,999;0,984
;;;1;0,992
;;;1,001;0,984
;;;1,002;0,984
;;;1,003;0,992
;;;1,004;0,992
;;;1,005;0,992
;;;1,006;0,992
;;;1,007;0,984
;;;1,008;0,992
;;;1,009;0,992
;;;1,01;0,992
;;;1,011;0,992
;;;1,012;0,984
;;;1,013;0,992
;;;1,014;0,992
;;;1,015;0,992
;;;1,016;0,992
;;;1,017;0,992
;;;1,018;0,992
;;;1,019;0,992
;;;1,02;0,992
;;;1,021;0,992
;;;1,022;0,992
;;;1,023;0,992
;;;1,024;0,992
;;;1,025;0,992
;;;1,026;0,992
;;;1,027;0,992
;;;1,028;0,992
;;;1,029;0,992
;;;1,03;0,992
;;;1,031;0,992
;;;1,032;0,992
;;;1,033;0,992
;;;1,034;0,992
;;;1,035;0,992
;;;1,036;0,992
;;;1,037;0,992
;;;1,038;0,992
;;;1,039;0,992
;;;1,04;0,992
;;;1,041;0,992
;;;1,042;0,992
;;;1,043;0,992
;;;1,044;0,992
;;;1,045;0,992
;;;1,046;0,992
;;;1,047;0,992
;;;1,048;0,992
;;;1,049;0,992
;;;1,05;0,992
;;;1,051;0,992
;;;1,052;0,992
;;;1,053;0,992
;;;1,054;0,992
;;;1,055;0,992
;;;1,056;0,992
;;;1,057;0,992
;;;1,058;0,992
;;;1,059;0,992
;;;1,06;0,992
;;;1,061;0,992
;;;1,062;0,992
;;;1,063;0,992
;;;1,064;0,992
;;;1,065;0,992
;;;1,066;0,992
;;;1,067;0,992
;;;1,068;0,992
;;;1,069;0,992
;;;1,07;0,992
;;;1,071;0,992
;;;1,072;0,992
;;;1,073;0,992
;;;1,074;0,992
;;;1,075;1
;;;1,076;0,992
;;;1,077;0,992
;;;1,078;1
;;;1,079;0,992
;;;1,08;0,992
;;;1,081;0,992
;;;1,082;0,992
;;;1,083;0,992
;;;1,084;0,992
;;;1,085;0,992
;;;1,086;0,992
;;;1,087;0,992
;;;1,088;0,992
;;;1,089;0,992
;;;1,09;1
;;;1,091;0,992
;;;1,092;0,992
;;;1,093;0,992
;;;1,094;1
;;;1,095;0,992
;;;1,096;0,992
;;;1,097;0,992
;;;1,098;0,992
;;;1,099;0,992
;;;1,1;1
;;;1,101;0,992
;;;1,102;0,992
;;;1,103;0,992
;;;1,104;0,992
;;;1,105;1
;;;1,106;0,992
;;;1,107;1
;;;1,108;0,992
;;;1,109;0,992
;;;1,11;0,992
;;;1,111;0,992
;;;1,112;0,992
;;;1,113;0,992
;;;1,114;0,992
;;;1,115;0,992
;;;1,116;0,992
;;;1,117;0,992
;;;1,118;0,992
;;;1,119;0,992
;;;1,12;1
;;;1,121;0,992
;;;1,122;0,992
;;;1,123;0,992
;;;1,124;0,992
;;;1,125;1
;;;1,126;0,992
;;;1,127;0,992
;;;1,128;0,992
